id,arcdiff,arcland
4474,1657201185,1658829950
4470,1657196917,1658829948
4469,1657196539,1658829945
4466,1657192824,1658829942
4465,1657191636,1658829939
4464,1657189694,1658829936
4463,1657187869,1658829934
4462,1657185317,1658829929
4461,1657184337,1658829927
4457,1657116337,1658829924
4614,1658521147,1658770899
4613,1658518330,1658770898
4620,1658760610,1658768514
4619,1658758660,1658768512
4556,1658152852,1658758431
4598,1658408723,1658758429
4555,1658152831,1658758426
4571,1658219264,1658758425
4554,1658152811,1658758424
4438,1657007096,1658758423
4378,1656423893,1658757473
4456,1657108403,1658757374
4455,1657101637,1658757372
4446,1657033064,1658757370
4476,1657205008,1658756723
4475,1657202245,1658756205
4473,1657201026,1658756140
4373,1656380627,1658756031
4513,1657708376,1658755837
4443,1657020600,1658746754
4435,1656949075,1658746734
4434,1656939502,1658746732
4560,1658177063,1658438142
4113,1653399483,1658391687
4532,1657798419,1658388555
4508,1657637362,1658388547
4507,1657636860,1658388539
4557,1658153171,1658386854
4298,1655671809,1658359194
4448,1657047527,1658355502
4548,1657920212,1658343600
4566,1658186425,1658343599
4569,1658186665,1658343598
4568,1658186605,1658343598
4567,1658186474,1658343597
4565,1658183936,1658343596
4564,1658181161,1658343595
4574,1658227852,1658325424
4551,1658144006,1658325279
4445,1657022942,1658323053
4444,1657021993,1658323052
4394,1656495809,1658323050
4393,1656495687,1658323048
4472,1657197494,1658323046
4549,1658132500,1658317335
4375,1656403221,1658315353
4537,1657810837,1658312909
4553,1658150107,1658311618
4535,1657808846,1658311102
4577,1658239319,1658304538
4575,1658233273,1658304467
4576,1658234173,1658250086
4563,1658179475,1658255306
4561,1658177292,1658255305
4562,1658178872,1658255304
4559,1658175807,1658255303
4525,1657737845,1658254976
4573,1658224192,1658250084
4572,1658223656,1658250083
4570,1658192119,1658238056
4550,1658136960,1658230128
4545,1657893855,1658230119
4539,1657811384,1658230068
4538,1657810937,1658230050
4536,1657810108,1658230024
4223,1654586811,1658225739
4558,1658169954,1658179500
4552,1658146686,1658171530
4523,1657735104,1658166857
4436,1656975745,1658152973
4217,1654522281,1658150893
4487,1657342508,1658127079
4531,1657763536,1658113923
4530,1657763456,1658113922
4528,1657754836,1658113920
4522,1657734577,1658113917
4521,1657733809,1658113914
4520,1657729493,1658113910
4519,1657728490,1658113908
4518,1657726846,1658113906
4516,1657721819,1658113904
4529,1657756233,1658113902
4515,1657721231,1658113889
4500,1657578296,1658113882
4501,1657585919,1657910156
4542,1657835769,1657910103
4534,1657808272,1657905371
4468,1657194938,1657898656
4467,1657193608,1657898473
4533,1657806482,1657898402
4541,1657829657,1657896815
4071,1652870840,1657879656
4514,1657720532,1657879653
4069,1652870073,1657879651
4526,1657742110,1657811469
4527,1657743267,1657809619
4524,1657737507,1657809057
4517,1657724468,1657805712
4498,1657539777,1657805195
4497,1657539272,1657805129
4496,1657538560,1657805010
4392,1656495580,1657800568
4391,1656495483,1657800567
4385,1656430679,1657800565
4384,1656430560,1657800564
4383,1656430493,1657800562
4382,1656430392,1657800561
4381,1656430329,1657800560
4380,1656430246,1657800558
4506,1657628790,1657797380
4509,1657649859,1657744503
4372,1656380147,1657666710
4460,1657140907,1657646144
4480,1657208802,1657584724
4486,1657310665,1657326406
4485,1657307634,1657326405
4484,1657290089,1657294026
4437,1657007079,1657272583
4425,1656681253,1657272582
4413,1656598160,1657272582
4379,1656426747,1657272582
4341,1655982787,1657272582
4326,1655893973,1657272582
4324,1655893905,1657272581
4323,1655893884,1657272581
4322,1655893866,1657272581
4412,1656586092,1657272581
4411,1656586074,1657272580
4321,1655893846,1657272580
4320,1655893825,1657272580
4277,1655287863,1657272580
4276,1655287839,1657272580
4275,1655287819,1657272579
4274,1655287802,1657272579
4273,1655287781,1657272579
4272,1655287757,1657272579
4271,1655287739,1657272579
4270,1655287717,1657272578
4252,1655129298,1657272578
4251,1655128361,1657272578
4216,1654515673,1657272578
4250,1655128294,1657272577
4249,1655128275,1657272577
4248,1655128255,1657272577
4247,1655128234,1657272577
4376,1656417539,1657272577
4246,1655128214,1657272576
4245,1655128192,1657272576
4459,1657137235,1657211425
4479,1657208608,1657209892
4458,1657131303,1657134279
4454,1657080561,1657111733
4453,1657051576,1657053110
4450,1657047767,1657053110
4291,1655534517,1657051397
4451,1657048116,1657049151
4449,1657047637,1657049150
4422,1656622956,1657049150
4418,1656617180,1657044231
4415,1656611649,1657044227
4428,1656712622,1657032049
4427,1656712545,1657032048
4416,1656613824,1657031308
4426,1656709518,1657030967
4070,1652870136,1657027107
4065,1652797105,1657027105
4400,1656519687,1656948325
4364,1656342133,1656948319
4368,1656370404,1656937664
4429,1656723912,1656869505
4424,1656624375,1656862955
4421,1656620664,1656862486
4407,1656538603,1656707385
4405,1656533229,1656706085
4390,1656485143,1656705936
4389,1656483093,1656705778
4403,1656529278,1656704975
4423,1656623794,1656697114
4406,1656537954,1656624152
4417,1656614720,1656624069
4419,1656617370,1656624023
4402,1656528520,1656621868
4420,1656618688,1656621806
4414,1656606589,1656621524
4399,1656518734,1656621431
4367,1656356854,1656604793
4410,1656552177,1656564022
4398,1656515446,1656534741
4401,1656521556,1656534185
4397,1656512814,1656534028
4294,1655662820,1656530954
4371,1656375613,1656525570
4386,1656440360,1656511405
4387,1656443025,1656511326
4388,1656447317,1656511184
3991,1652182398,1656505311
3986,1652176740,1656505309
3984,1652176417,1656505306
3983,1652176211,1656505304
3982,1652176038,1656505302
3941,1651830940,1656505301
3940,1651830666,1656505299
4184,1654183891,1656476008
4370,1656374635,1656473863
4369,1656374257,1656473708
4346,1656009872,1656449646
4284,1655407854,1656449592
4253,1655129878,1656425620
4363,1656317207,1656425520
4359,1656313016,1656425520
4354,1656086198,1656425519
4352,1656077787,1656425519
4351,1656077604,1656425518
4350,1656077462,1656425518
4315,1655833099,1656422240
4314,1655817058,1656422233
4362,1656316802,1656367857
4285,1655408803,1656367431
4361,1656316628,1656367317
4360,1656313183,1656366965
4358,1656108865,1656344748
4313,1655816836,1656339110
4312,1655816577,1656339103
4311,1655816439,1656339098
4310,1655816114,1656339094
4353,1656084217,1656339087
4309,1655815737,1656339085
4233,1654609989,1656328723
4232,1654609957,1656328723
4228,1654609842,1656328723
4227,1654609800,1656328723
4166,1654005053,1656328722
4165,1654005035,1656328722
4225,1654609747,1656328722
4164,1654005016,1656328722
4161,1654004954,1656328722
4357,1656103660,1656179631
4334,1655936050,1656107158
4356,1656101810,1656104009
4339,1655950384,1656094932
4340,1655955226,1656093987
4338,1655938210,1656092833
4337,1655937864,1656092715
4335,1655936179,1656092545
4344,1656002941,1656081408
4343,1655998585,1656081408
4308,1655815114,1656072945
4307,1655814359,1656072939
4306,1655813960,1656072933
4305,1655813658,1656072927
4333,1655935338,1656044541
4332,1655934607,1656040958
4331,1655933057,1656039551
4330,1655930840,1656038490
4329,1655928491,1656035238
4328,1655926560,1656029336
4327,1655922789,1656017047
4289,1655499145,1656004305
4286,1655409950,1656004242
4319,1655853257,1656004803
4293,1655662641,1655958424
4292,1655662504,1655958297
4318,1655852382,1655928895
4279,1655313439,1655919238
4317,1655839314,1655917201
4269,1655235464,1655914544
4268,1655235265,1655914539
4267,1655235064,1655914533
4266,1655234826,1655914528
4205,1654226345,1655883470
4204,1654221780,1655882156
4203,1654220747,1655881540
4202,1654215579,1655880407
4201,1654214765,1655879597
4196,1654203702,1655872447
4316,1655837353,1655838829
4254,1655149710,1655832883
4280,1655319685,1655824724
4303,1655733013,1655821786
4265,1655234469,1655810840
4264,1655233970,1655810834
4288,1655427631,1655735321
4238,1654611217,1655721020
4237,1654610865,1655721019
4240,1654695468,1655721017
4236,1654610626,1655721016
4235,1654610464,1655721014
4234,1654610219,1655721012
4231,1654609957,1655721010
4226,1654609782,1655721004
4287,1655412937,1655586652
4281,1655325439,1655498760
4278,1655305964,1655498570
4105,1653330491,1655497167
4283,1655340112,1655394874
4282,1655340000,1655394873
4181,1654112510,1655333339
4263,1655227700,1655312449
4262,1655227612,1655312447
4257,1655215063,1655308415
4258,1655218861,1655299088
4199,1654210506,1655243344
4243,1654810176,1655236711
4261,1655226634,1655230654
4255,1655155387,1655227722
4259,1655219528,1655227247
4256,1655213306,1655226411
4260,1655225709,1655226107
4241,1654696930,1655101414
4244,1654905740,1654975664
4160,1654004930,1654865520
3965,1652097261,1654859198
4200,1654210573,1654691858
4198,1654209665,1654691726
4197,1654209423,1654691287
4239,1654640629,1654679463
4215,1654506131,1654679462
4195,1654202252,1654679238
4194,1654200061,1654678746
4193,1654197847,1654678341
4192,1654197797,1654678140
4191,1654197749,1654677883
4190,1654197708,1654677719
4189,1654197658,1654677048
4188,1654195825,1654618799
4187,1654195698,1654615519
4186,1654194352,1654609805
4185,1654190444,1654602864
4209,1654253583,1654595377
4222,1654528841,1654529640
4180,1654097040,1654517737
4214,1654492924,1654516472
4213,1654492845,1654516471
4212,1654492792,1654516470
4211,1654492700,1654516470
4210,1654290423,1654516469
4156,1653983927,1654512202
4208,1654236783,1654478159
4207,1654236479,1654477266
4206,1654233339,1654390829
4149,1653915617,1654274984
4168,1654026516,1654240750
4183,1654178175,1654217360
4179,1654076662,1654106162
4178,1654074925,1654106161
4177,1654072402,1654106160
4176,1654072386,1654106158
4175,1654072365,1654106158
4174,1654072320,1654106157
4173,1654072243,1654106156
4172,1654072195,1654106154
4171,1654072140,1654106154
4159,1654003382,1654104313
4158,1654002234,1654102671
4170,1654030459,1654099135
4169,1654028555,1654031735
3914,1651676888,1654022318
3833,1650896378,1654016896
4100,1653308841,1654007867
4137,1653578730,1654004964
4157,1654000631,1654001370
4155,1653944716,1654001368
4154,1653944449,1654001367
4153,1653944406,1654001365
4152,1653944383,1654001364
4151,1653944330,1654001362
4150,1653941946,1654001358
4135,1653559621,1653927164
4134,1653559562,1653927162
4133,1653559543,1653927161
4080,1652954549,1653927159
4132,1653553836,1653920163
4130,1653511098,1653919404
4129,1653509487,1653917655
4138,1653579360,1653905895
4145,1653667570,1653904569
4144,1653667028,1653904564
4125,1653488282,1653904560
4124,1653486287,1653904558
4121,1653408699,1653904553
4131,1653552673,1653892570
4127,1653507992,1653892423
4126,1653506389,1653892058
4136,1653570345,1653891878
3962,1651869079,1653681321
3961,1651868790,1653681266
3960,1651866661,1653681232
3959,1651863839,1653680984
3957,1651851182,1653680926
4058,1652715377,1653677750
4143,1653662261,1653671695
4120,1653406884,1653665668
4119,1653406476,1653665664
4118,1653406301,1653665657
4117,1653406067,1653665651
4142,1653595314,1653664172
4141,1653594830,1653664171
4139,1653581296,1653664169
4128,1653508229,1653662207
4057,1652713671,1653505229
3945,1651846532,1653501522
4116,1653405031,1653491303
4079,1652954528,1653474264
4078,1652954510,1653474262
4077,1652954489,1653474261
4076,1652954467,1653474260
4075,1652954446,1653474258
4074,1652954422,1653474256
4033,1652434095,1653474255
4032,1652434074,1653474253
4031,1652434054,1653474251
4030,1652434024,1653474250
4028,1652433978,1653474249
4099,1653299185,1653474248
4123,1653419662,1653422990
4114,1653399908,1653402278
4110,1653340541,1653401712
4109,1653339761,1653399369
4107,1653337778,1653398850
4106,1653337029,1653398289
4103,1653316131,1653397785
4102,1653316009,1653397784
4101,1653315977,1653397782
4098,1653083754,1653397780
4097,1653083731,1653397778
4025,1652406471,1653397773
4024,1652406096,1653397771
4096,1653064764,1653383332
4094,1652974550,1653383328
4093,1652973107,1653383318
4091,1652969043,1653383306
3993,1652183641,1653382056
3992,1652182773,1653382055
4104,1653328447,1653330617
4095,1653046620,1653313589
4092,1652972812,1653307811
4073,1652936836,1653074122
3980,1652158249,1653072775
4072,1652896726,1653055778
3213,1644987460,1653047894
4054,1652706613,1653045254
4062,1652745080,1653006076
4056,1652713537,1652989195
4022,1652391473,1652988982
3921,1651696828,1652987931
4015,1652367976,1652987828
4051,1652647133,1652982908
4050,1652644876,1652975881
4049,1652643010,1652973959
3966,1652100178,1652973752
4048,1652641362,1652972612
4027,1652433952,1652960459
3964,1652089638,1652901277
3370,1646749987,1652873226
3297,1646054827,1652873225
3296,1646054581,1652873224
4034,1652441535,1652866758
4064,1652793009,1652864313
4046,1652638219,1652812569
4041,1652624208,1652801821
4059,1652730439,1652797951
4055,1652708097,1652796522
4053,1652703797,1652731974
4045,1652633047,1652727183
4044,1652628437,1652726091
4043,1652626807,1652725254
4042,1652625866,1652720079
4020,1652381260,1652723350
3902,1651650917,1652717065
3874,1651206375,1652717065
3865,1651095206,1652717064
4040,1652468609,1652710467
3969,1652105737,1652709913
4039,1652462572,1652701213
4038,1652461908,1652701194
4037,1652456565,1652701183
4036,1652454538,1652701174
4012,1652284941,1652701167
4011,1652284748,1652701161
4010,1652284359,1652701158
4009,1652283949,1652701150
4008,1652283405,1652701143
4007,1652282824,1652701135
4006,1652282645,1652701127
4026,1652433931,1652684849
4019,1652378970,1652622531
4018,1652375603,1652472975
4017,1652375319,1652468565
4023,1652394258,1652453640
4035,1652452125,1652453544
4014,1652356794,1652444814
4013,1652346260,1652441426
3999,1652260758,1652441423
3990,1652182046,1652441421
4004,1652279879,1652440177
4003,1652279855,1652440176
3955,1651849634,1652438151
3954,1651849217,1652438148
3953,1651848828,1652438146
3952,1651848515,1652438144
3949,1651848271,1652438142
3947,1651847456,1652438140
3946,1651846765,1652438138
3944,1651846475,1652438134
3989,1652182024,1652428096
3939,1651822113,1652402174
3839,1650911114,1652379767
4002,1652279833,1652348583
4000,1652267015,1652348283
3988,1652182003,1652345858
3987,1652181981,1652345707
3997,1652204195,1652294516
3996,1652196873,1652272948
3981,1652175043,1652256538
3920,1651689125,1652210406
3853,1650946303,1652210285
3973,1652126280,1652201122
3972,1652124744,1652200896
3995,1652193459,1652194445
3994,1652187983,1652193632
3985,1652176503,1652193075
3970,1652109891,1652193074
3956,1651850692,1652193073
3968,1652103187,1652190351
3967,1652103162,1652190350
3951,1651848426,1652189957
3950,1651848404,1652189956
3943,1651843776,1652189954
3942,1651843752,1652189953
3913,1651670561,1652189952
3912,1651670534,1652189951
3911,1651670504,1652189949
3910,1651670482,1652189948
3909,1651670463,1652189947
3979,1652137187,1652187586
3978,1652136534,1652187585
3977,1652136470,1652187583
3976,1652136411,1652187582
3975,1652135963,1652187580
3974,1652135700,1652187579
3963,1651869763,1652116095
3565,1648650164,1652100606
3564,1648649325,1652100602
3563,1648649167,1652100579
3608,1649082116,1652100575
3906,1651670406,1652089013
3958,1651853069,1652084760
3903,1651670289,1651839292
3793,1650489144,1651828551
3876,1651233695,1651827342
3875,1651232775,1651827339
3872,1651138458,1651826785
3691,1649682113,1651826783
3690,1649682084,1651826782
3694,1649682173,1651826780
3693,1649682154,1651826778
3692,1649682133,1651826777
3695,1649683394,1651826776
3877,1651241105,1651826689
3924,1651750795,1651818389
3938,1651779748,1651783963
3937,1651773618,1651783740
3916,1651687125,1651775711
3936,1651770093,1651775639
3868,1651111762,1651775524
3935,1651768736,1651774891
3934,1651765541,1651772037
3922,1651696930,1651768871
3933,1651763370,1651767682
3932,1651762329,1651767626
3930,1651759695,1651767487
3929,1651758213,1651767436
3928,1651757992,1651767355
3927,1651757505,1651767265
3926,1651757224,1651767188
3931,1651760710,1651761659
3925,1651754462,1651760088
3861,1651073561,1651751122
3814,1650630233,1651740257
3789,1650452494,1651740255
3788,1650452473,1651740254
3787,1650451744,1651740253
3786,1650451723,1651740252
3785,1650451698,1651740250
3917,1651688108,1651708415
3846,1650936096,1651708034
3892,1651520530,1651697728
3918,1651688209,1651697558
3784,1650430549,1651695648
3274,1645663232,1651695648
2921,1643094937,1651695647
3852,1650944816,1651695471
3919,1651688311,1651695337
3812,1650568069,1651695223
3808,1650554999,1651690459
3898,1651597942,1651688196
3889,1651517729,1651670510
3810,1650560441,1651664445
3809,1650560097,1651664442
3807,1650554499,1651664440
3781,1650376964,1651655004
3239,1645059217,1651651817
3873,1651152026,1651650675
3899,1651604115,1651644064
3901,1651612024,1651628602
3900,1651608748,1651609602
3885,1651501491,1651595219
3884,1651501297,1651595218
3883,1651501159,1651595217
3881,1651496911,1651587519
3880,1651495593,1651587243
3882,1651498240,1651586202
3890,1651519128,1651521805
3888,1651514350,1651521590
3891,1651519909,1651521519
3887,1651505147,1651521496
3879,1651261159,1651519018
3799,1650514808,1651516401
3747,1650048396,1651516222
3578,1648681400,1651514731
3573,1648669802,1651514555
3886,1651501752,1651514152
3830,1650881078,1651493386
3866,1651102119,1651269187
3745,1650023154,1651229041
3744,1650022951,1651229039
3743,1650022725,1651229037
3742,1650022489,1651229035
3741,1650022138,1651229033
3740,1650021026,1651229031
3739,1650020265,1651229030
3813,1650619984,1651229027
3845,1650931161,1651184927
3844,1650927825,1651183503
3842,1650915587,1651182866
3840,1650911899,1651182184
3838,1650910231,1651181490
3837,1650908061,1651180938
3832,1650892597,1651180512
3828,1650835019,1651179684
3827,1650833365,1651178714
3826,1650830715,1651177994
3825,1650830060,1651177112
3822,1650825495,1651176258
3863,1651092856,1651174959
3859,1651072348,1651173732
3858,1651071464,1651172147
3857,1651070806,1651171448
3856,1651070131,1651170515
3871,1651115861,1651170462
3870,1651115618,1651170462
3869,1651113352,1651170460
3862,1651079433,1651136575
3855,1651069473,1651095832
3851,1650941392,1651084772
3850,1650941352,1651084771
3849,1650941291,1651084769
3848,1650941255,1651084769
3847,1650941195,1651084768
3780,1650370309,1651052294
3779,1650370288,1651052260
3485,1647894910,1651052193
3824,1650829535,1651000918
3823,1650828379,1651000235
3843,1650919905,1650991751
3836,1650906092,1650989329
3672,1649422785,1650989327
3671,1649422713,1650989325
3670,1649422578,1650989323
3669,1649422453,1650989320
3668,1649417135,1650989317
3667,1649417054,1650989316
3666,1649416855,1650989313
3665,1649416295,1650989310
3820,1650663571,1650985038
3854,1650974508,1650984742
3821,1650824600,1650984603
3778,1650358698,1650973413
3777,1650358675,1650973388
3829,1650875456,1650972959
3798,1650501064,1650954162
3835,1650901820,1650934006
3834,1650901682,1650934006
3761,1650308405,1650934005
3764,1650316612,1650894300
3806,1650552917,1650891856
3805,1650542404,1650890624
3653,1649347559,1650890436
3782,1650403837,1650890388
3645,1649336257,1650889648
3819,1650662302,1650889588
3816,1650640001,1650889408
3811,1650564159,1650889141
3279,1645666577,1650888949
3688,1649673909,1650888454
3687,1649673636,1650887640
3686,1649673276,1650886620
3790,1650475630,1650839035
3797,1650495456,1650823024
3796,1650493313,1650663612
3818,1650662279,1650662959
3795,1650491837,1650662469
3794,1650489496,1650661258
3783,1650409349,1650658327
3771,1650358553,1650614914
3738,1650010279,1650614912
3729,1649931754,1650614911
3728,1649931736,1650614910
3727,1649931667,1650614909
3722,1649858714,1650614907
3654,1649349903,1650613224
3770,1650321693,1650566146
3685,1649667606,1650565706
3769,1650320731,1650565523
3768,1650319468,1650564939
3767,1650318663,1650564337
3766,1650318057,1650563706
3765,1650317658,1650562917
3763,1650314518,1650559781
3755,1650294997,1650546808
3748,1650051809,1650546807
3731,1649961255,1650546806
3746,1650035682,1650546626
3689,1649674223,1650542012
3804,1650533028,1650536383
3803,1650533009,1650536356
3721,1649858695,1650536319
3720,1649858673,1650530937
3719,1649858650,1650530936
3664,1649410416,1650530934
3636,1649255989,1650530791
3791,1650482505,1650485348
3762,1650311169,1650480089
3760,1650307113,1650404973
3759,1650306059,1650398193
3757,1650303812,1650397708
3756,1650302719,1650392961
3749,1650053217,1650391183
3717,1649819987,1650390665
3725,1649872009,1650388121
3539,1648567321,1650388005
3723,1649867245,1650387834
3713,1649777271,1650387215
3454,1647549339,1650387190
3444,1647466094,1650387065
3440,1647456339,1650386976
3698,1649702693,1650375996
3593,1648759128,1650310493
3751,1650055560,1650309485
3753,1650055775,1650309437
3712,1649777199,1650309334
3710,1649720868,1650309333
3643,1649326893,1650280252
3663,1649396727,1650278276
3754,1650139344,1650221319
3624,1649187028,1650058442
3618,1649170825,1650057266
3616,1649108802,1650057114
3718,1649823204,1650046432
3736,1649961878,1650014152
3735,1649961815,1650014145
3734,1649961728,1650014136
3733,1649961666,1650014128
3732,1649961606,1650014121
3677,1649428147,1650014113
3676,1649427949,1650014107
3675,1649427789,1650014101
3674,1649427442,1650014095
3644,1649327156,1650014090
3716,1649816530,1649981508
3715,1649804230,1649976865
3726,1649873746,1649968370
3541,1648574801,1648574803
3615,1649106234,1649879329
3701,1649704213,1649872982
3700,1649703695,1649872812
3714,1649792518,1649872594
3709,1649717817,1649871168
3708,1649716942,1649865675
3707,1649715998,1649865270
3705,1649713692,1649864892
3681,1649606090,1649853964
3678,1649445986,1649853774
3635,1649255969,1649852535
3634,1649255947,1649852534
3637,1649256188,1649852533
3633,1649255892,1649852531
3632,1649255856,1649852530
3630,1649255746,1649851984
3629,1649255727,1649851866
3627,1649255680,1649851077
3626,1649255641,1649851075
3610,1649082286,1649851074
3596,1648807825,1649851072
3594,1648807661,1649851071
3651,1649341349,1649851070
3650,1649341329,1649851068
3649,1649341305,1649848876
3648,1649341286,1649848874
3647,1649341265,1649848824
3646,1649341241,1649848463
3586,1648733544,1649848407
3585,1648733522,1649847863
3583,1648733479,1649847738
3582,1648733454,1649847692
3711,1649752743,1649847583
3706,1649714248,1649791285
3704,1649709872,1649790624
3703,1649709346,1649789995
3702,1649706273,1649789236
3673,1649426712,1649788316
3658,1649356925,1649788244
3699,1649703234,1649787395
3697,1649702352,1649786049
3684,1649643240,1649781609
3696,1649686569,1649771091
3590,1648752166,1649708413
3661,1649369907,1649707981
3604,1648858234,1649702909
3682,1649639966,1649697861
3679,1649450083,1649697633
3662,1649371411,1649697082
3660,1649368858,1649693244
3680,1649605977,1649691785
3641,1649312725,1649668521
3642,1649325504,1649668359
3657,1649355605,1649447426
3622,1649182738,1649447259
2750,1640797031,1649437258
3656,1649354406,1649431217
3602,1648823865,1649426977
3601,1648823654,1649426975
3600,1648823510,1649426973
3599,1648823357,1649426971
3598,1648823106,1649426970
3597,1648822764,1649426959
3639,1649275624,1649425397
3659,1649359731,1649425278
3623,1649184171,1649352831
3526,1648475255,1649325097
3561,1648641847,1649324783
3560,1648641824,1649324752
3559,1648641799,1649324717
3558,1648641779,1649324686
3535,1648554016,1649324651
3534,1648553997,1649324632
3533,1648553974,1649324587
3532,1648553952,1649324562
3612,1649084565,1649324515
3531,1648553931,1649324295
3530,1648553907,1649324241
3529,1648545035,1649324200
3488,1647942433,1649324147
3525,1648473564,1649323022
3494,1648045876,1649310618
3566,1648654159,1649279287
3638,1649261828,1649270293
3621,1649182334,1649268834
3619,1649178576,1649268644
3605,1648858865,1649265419
3606,1648859037,1649265403
3536,1648555162,1649247015
3581,1648730039,1649244902
3613,1649102393,1649190527
3617,1649163923,1649187934
3314,1646122225,1649167876
3611,1649082414,1649163575
3487,1647937382,1649150021
3588,1648747359,1649108667
3591,1648753277,1649107112
3579,1648681909,1649106064
3569,1648662942,1649105904
3589,1648750740,1649101929
3575,1648672292,1649100563
3607,1649070902,1649079279
3471,1647855642,1649065103
3521,1648112066,1649065074
3470,1647855619,1649065000
3542,1648576355,1648576356
3603,1648841155,1648848218
3240,1645064112,1648825387
3490,1647970773,1648810229
3479,1647889949,1648810222
3385,1646833123,1648810220
3384,1646833001,1648810218
3383,1646832790,1648810216
3382,1646832582,1648810214
3381,1646832445,1648810213
3380,1646829853,1648810203
3379,1646829736,1648810201
3378,1646829199,1648810199
3377,1646829056,1648810198
3376,1646827953,1648810196
3375,1646826337,1648810194
3374,1646825638,1648810192
3373,1646824846,1648810190
3369,1646741772,1648810188
3368,1646741212,1648810186
3367,1646740637,1648810185
3459,1647615299,1648810182
3520,1648112044,1648795301
3519,1648112020,1648795278
3469,1647855602,1648795182
3468,1647855578,1648795108
3518,1648111983,1648794969
3516,1648111940,1648794934
3467,1647855559,1648794872
3580,1648706926,1648748303
2749,1640792759,1648745755
3571,1648666542,1648745087
3570,1648664703,1648744499
3567,1648662505,1648744246
3545,1648582492,1648743768
3543,1648578267,1648743376
3574,1648671676,1648743177
3538,1648563211,1648736965
3480,1647891389,1648736748
3517,1648111959,1648736508
3466,1647855542,1648736484
3515,1648111901,1648736458
3514,1648111875,1648736440
3465,1647855524,1648736414
3513,1648111821,1648736344
3512,1648111787,1648736313
3464,1647855504,1648736187
3576,1648674286,1648734866
3577,1648676389,1648695055
3572,1648667638,1648687281
3556,1648592893,1648664084
3555,1648592867,1648664082
3554,1648592838,1648664080
3553,1648592814,1648664079
3552,1648592789,1648664077
3551,1648592757,1648664076
3550,1648592653,1648664074
3549,1648592636,1648664073
3548,1648592606,1648664071
3547,1648592524,1648664070
3528,1648500317,1648660885
3557,1648604464,1648657702
3489,1647945421,1648553443
3524,1648467167,1648481187
3477,1647860762,1648473559
3476,1647860633,1648473553
3475,1647860505,1648473550
3474,1647860384,1648473547
3473,1647860195,1648473544
3472,1647858855,1648473540
3522,1648198370,1648461079
3463,1647855486,1648454212
3462,1647855469,1648454211
3461,1647855441,1648454171
3508,1648065816,1648232147
3506,1648064018,1648230892
3505,1648063212,1648228793
3510,1648069357,1648227783
3504,1648062808,1648227464
3507,1648064154,1648222894
3502,1648061793,1648221673
3501,1648060362,1648221586
3500,1648056093,1648218025
3499,1648048425,1648150237
3493,1648042943,1648150234
3422,1647276008,1648150232
3421,1647275567,1648150230
3492,1647987919,1648053549
3491,1647987173,1648052882
3433,1647368432,1647973035
3484,1647894410,1647965566
3481,1647891447,1647962023
3420,1647273007,1647938352
2950,1643279923,1647892188
3441,1647458919,1647889532
3458,1647611299,1647888849
3478,1647873251,1647876622
3431,1647363626,1647871711
3419,1647270486,1647871708
3418,1647269837,1647871705
3456,1647554659,1647869572
3460,1647855177,1647856025
3248,1645189378,1647854930
3246,1645189337,1647854844
3363,1646714835,1647816709
3399,1646940968,1647608276
3457,1647557858,1647608203
3455,1647553864,1647607613
3403,1646947526,1647553690
3452,1647478199,1647550233
3414,1647039522,1647544146
3413,1647031545,1647544023
3439,1647421050,1647542442
3453,1647541509,1647542292
3451,1647470487,1647542267
3450,1647469907,1647541280
3449,1647469026,1647541017
3406,1646976333,1647540635
3448,1647468561,1647540157
3447,1647468160,1647540042
3443,1647465320,1647539753
3446,1647466819,1647492093
3445,1647466258,1647491911
3442,1647459037,1647489648
3392,1646869113,1647458022
3437,1647374838,1647457835
3436,1647374161,1647457716
3435,1647372884,1647457539
3434,1647369104,1647457204
3432,1647366139,1647456806
3430,1647359802,1647456557
3397,1646936688,1647451504
3438,1647396268,1647403951
3408,1647024403,1647395134
3404,1646948143,1647382848
3402,1646944165,1647381978
3390,1646861369,1647381489
3401,1646943957,1647380568
3355,1646679326,1647378890
3424,1647283498,1647375729
3423,1647280013,1647375624
3288,1645735905,1647370664
3425,1647284494,1647370532
3428,1647353003,1647366227
3429,1647356408,1647357738
3426,1647287369,1647355647
3427,1647290341,1647354688
3409,1647024910,1647351795
3268,1645634828,1647339597
3198,1644931075,1647339524
3412,1647027595,1647287216
3411,1647027581,1647287214
3410,1647027557,1647287211
3407,1647023732,1647031667
3398,1646937718,1647020841
3405,1646949309,1647012126
3345,1646415462,1647000319
3344,1646414764,1647000310
3343,1646414298,1647000304
3342,1646413724,1647000297
3388,1646848523,1646999087
3387,1646848167,1646999081
3386,1646846964,1646999064
3341,1646410754,1646999055
3400,1646942671,1646944271
3395,1646929440,1646943751
3393,1646874605,1646933499
3389,1646854868,1646932404
3237,1645043505,1646930058
3236,1645043200,1646929927
3234,1645042393,1646929078
3391,1646865303,1646914487
3356,1646680252,1646851936
3331,1646322792,1646851364
3330,1646315697,1646851361
3329,1646314053,1646851359
3326,1646246076,1646851357
3325,1646244421,1646851354
3318,1646176206,1646851353
3316,1646173141,1646851351
3300,1646070393,1646851350
3299,1646070074,1646851058
3294,1645822658,1646851056
3358,1646685837,1646844768
3357,1646681137,1646843346
3371,1646777593,1646842949
3340,1646410555,1646840481
3339,1646410422,1646840473
